"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"대전광역시 서구청",대전광역시 서구 구봉로147번길 64(관저2동),대전광역시 서구 관저2동 1342,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.299375,127.338319,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로 8-22(내동),대전광역시 서구 내동 152-17,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3351242,127.3686317,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로 190(도마1동),대전광역시 서구 도마1동 17-47,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3274834,127.374322,2019-01-04
"대전광역시 서구청",대전광역시 서구 용화1길 81(도마1동),대전광역시 서구 도마1동 43-36,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3216454,127.375797,2019-01-04
"대전광역시 서구청",대전광역시 서구 조달청길 180(도마1동),대전광역시 서구 도마1동 93-2,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.319169,127.382031,2019-01-04
"대전광역시 서구청",,대전광역시 서구 둔산1동 1385,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.355122,127.394758,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로491번길 28(둔산2동),대전광역시 서구 둔산2동 1234,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.346728,127.381606,2019-01-04
"대전광역시 서구청",,대전광역시 서구 둔산2동 1379,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.356119,127.384628,2019-01-04
"대전광역시 서구청",대전광역시 서구 청사로 254(둔산2동),대전광역시 서구 둔산2동 912,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.358847,127.393558,2019-01-04
"대전광역시 서구청",대전광역시 서구 둔산북로 232-33(둔산3동),대전광역시 서구 둔산3동 1807,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.353328,127.401767,2019-01-04
"대전광역시 서구청",대전광역시 서구 만년남로11번길 50(만년동),대전광역시 서구 만년동 156,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3663900,127.3739120,2019-01-04
"대전광역시 서구청",대전광역시 서구 만년남로 14(만년동),대전광역시 서구 만년동 280,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3671313,127.3772881,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수중로34번길 29(복수동),대전광역시 서구 복수동 272,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3075010,127.3775666,2019-01-04
"대전광역시 서구청",,대전광역시 서구 복수동 453,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.238622,127.317439,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수남로 6(복수동),대전광역시 서구 복수동 729,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.2972839,127.3805904,2019-01-04
"대전광역시 서구청",,대전광역시 서구 복수동 794,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.238622,127.317439,2019-01-04
"대전광역시 서구청",,대전광역시 서구 복수동 906,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.295853,127.3792564,2019-01-04
"대전광역시 서구청",대전광역시 서구 유등로 3(복수동),대전광역시 서구 복수동 968,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.293925,127.378361,2019-01-04
"대전광역시 서구청",대전광역시 서구 아랫강변4길 68(용문동),대전광역시 서구 용문동 232-1,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.339783,127.3986617,2019-01-04
"대전광역시 서구청",대전광역시 서구 용문로 104용문동),대전광역시 서구 용문동 281-1,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.334997,127.392853,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평로27번길 15(월평1동),대전광역시 서구 월평1동 443,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.357464,127.360267,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평중로4번길 21(월평1동),대전광역시 서구 월평1동 815,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.354686,127.365278,2019-01-04
"대전광역시 서구청",대전광역시 서구 청사로 65(월평3동),대전광역시 서구 월평3동 302,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.362183,127.371483,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림로10번길 41(정림동),대전광역시 서구 정림동 28-33,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.302378,127.3683940,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로1300번길 36(정림동),대전광역시 서구 정림동 124-6,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3068449,127.367689,2019-01-04
"대전광역시 서구청",대전광역시 서구 구봉로 419(정림동),대전광역시 서구 정림동 683,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3003743,127.3661395,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로 454(탄방동),대전광역시 서구 탄방동 66-3,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3437059,127.3942329,2019-01-04
"대전광역시 서구청",대전광역시 서구 문정로112번길 48(탄방동),대전광역시 서구 탄방동 812,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3447071,127.3910145,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저2동 862-8,생활방범,2,,360도 전방면,30,2012-04,042-288-2672,36.286453,127.318756,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저2동 872-9,생활방범,2,,360도 전방면,30,2012-04,042-288-2672,36.288753,127.321094,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동-도안동 244,생활방범,3,,360도 전방면,30,2012-04,042-288-2672,36.323903,127.347736,2019-01-04
"대전광역시 서구청",대전광역시 서구 들말4길 24(가장동),대전광역시 서구 가장동 40-6,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.3294505,127.3842821,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마중로 43(갈마2동),대전광역시 서구 갈마2동 985,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.347682,127.374143,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저1동 1000,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.303581,127.339033,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저1동 1004,생활방범,1,,좌우양방향,30,2013-05,042-288-2672,36.309547,127.335547,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저1동 985,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.309297,127.338661,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저1동 991,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.306314,127.338886,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저2동 1145,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.297231,127.328633,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저2동 1149,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.297547,127.331097,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저2동 1421,생활방범,1,,좌우양방향,30,2013-05,042-288-2672,36.301854,127.343245,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로776번길 115(관저2동),대전광역시 서구 관저2동 842-2,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.284675,127.322228,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로 173(도마1동),대전광역시 서구 도마1동 19-1,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.3260300,127.373922,2019-01-04
"대전광역시 서구청",대전광역시 서구 오량4길 29(복수동),대전광역시 서구 복수동 283-12,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.309328,127.377358,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림로24번길 83(정림동),대전광역시 서구 정림동 20-1,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.3036239,127.370394,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림서로 162-15(정림동),대전광역시 서구 정림동 639,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.3034815,127.3645633,2019-01-04
"대전광역시 서구청",,대전광역시 서구 정림동 87,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.289917,127.361883,2019-01-04
"대전광역시 서구청",대전광역시 서구 탄방로 35 (탄방동),대전광역시 서구 탄방동 191-3,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.344136,127.392522,2019-01-04
"대전광역시 서구청",,대전광역시 서구 탄방동 593,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.346978,127.384967,2019-01-04
"대전광역시 서구청",대전광역시 서구 문정로90번길 60(탄방동),대전광역시 서구 탄방동 765,생활방범,1,,360도 전방면,30,2013-05,042-288-2672,36.3447571,127.3882814,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평로37번길 30(월평1동),대전광역시 서구 월평1동 430,생활방범,1,,360도 전방면,30,2013-06,042-288-2672,36.357836,127.361497,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로1037번길 51(정림동),대전광역시 서구 정림동 265-8,생활방범,1,,360도 전방면,30,2013-06,042-288-2672,36.3109204,127.3674528,2019-01-04
"대전광역시 서구청",대전광역시 서구 도산로282번길 90(가장동),대전광역시 서구 가장동 31-1,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.3288615,127.388442,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로역11번길 5(갈마1동),대전광역시 서구 갈마1동 900,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.351622,127.373164,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로111번길 53(갈마2동),대전광역시 서구 갈마2동 403-24,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.343111,127.371706,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저2동 1129,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.300953,127.329586,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로133번길 44(용문동),대전광역시 서구 용문동 268-15,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.3377498,127.3887962,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로1005번길 69(내동),대전광역시 서구 내동 37-32,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.3354418,127.376422,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마로 19(도마1동),대전광역시 서구 도마1동 30-14,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.322467,127.372303,2019-01-04
"대전광역시 서구청",,대전광역시 서구 변동 57-1,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.323571,127.376498,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평새뜸로20번길(월평1동),대전광역시 서구 월평1동 1461,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.352886,127.353281,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로615번길 30(탄방동),대전광역시 서구 탄방동 85-22,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.340956,127.3924495,2019-01-04
"대전광역시 서구청",대전광역시 서구 만년남로11번길 76(만년동),대전광역시 서구 만년동 66,생활방범,1,,360도 전방면,30,2013-11,042-288-2672,36.366242,127.372319,2019-01-04
"대전광역시 서구청",,대전광역시 서구 복수동 333,생활방범,2,,360도 전방면,30,2013-06,042-288-2672,36.3028797,127.3753808,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도마2동 359-12,생활방범,2,,360도 전방면,30,2013-06,042-288-2672,36.318522,127.371253,2019-01-04
"대전광역시 서구청",,대전광역시 서구 월평1동 1-3,생활방범,4,,360도 전방면,30,2013-06,042-288-2672,36.353839,127.361994,2019-01-04
"대전광역시 서구청",,대전광역시 서구 복수동 270-43,생활방범,2,,360도 전방면,30,2014-06,042-288-2672,36.307236,127.378414,2019-01-04
"대전광역시 서구청",대전광역시 서구 변동중로 24(도마1동),대전광역시 서구 도마1동 16-39,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.326316,127.372448,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림동로20번길 1(정림동),대전광역시 서구 정림동 131-3,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.3046781,127.3677448,2019-01-04
"대전광역시 서구청",대전광역시 서구 중반3길 79(변동),대전광역시 서구 변동 9-56,생활방범,1,,좌우양방향,30,2014-06,042-288-2672,36.3255263,127.3838998,2019-01-04
"대전광역시 서구청",대전광역시 서구 문예로 107(둔산1동),대전광역시 서구 둔산1동 1381,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.357436,127.389736,2019-01-04
"대전광역시 서구청",대전광역시 서구 유등로 879(둔산2동),대전광역시 서구 둔산2동 907-1,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.363683,127.392653,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로 270(둔산2동),대전광역시 서구 둔산2동 1375,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.357386,127.376903,2019-01-04
"대전광역시 서구청",대전광역시 서구 문정로170번길 8(둔산3동),대전광역시 서구 둔산3동 1833,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.349436,127.396264,2019-01-04
"대전광역시 서구청",대전광역시 서구 도산로321번길 18(가장동),대전광역시 서구 가장동 56-6,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.3355333,127.3869723,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로 58-22(갈마1동),대전광역시 서구 갈마1동 264-24,생활방범,3,,360도 전방면,30,2014-06,042-288-2672,36.340108,127.368236,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로 257(내동),대전광역시 서구 내동 19-24,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.3327577,127.3781120,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로230번길 41(갈마1동),대전광역시 서구 갈마1동 264-24,생활방범,2,,360도 전방면,30,2014-06,042-288-2672,36.354022,127.371597,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로11번길 72(갈마2동),대전광역시 서구 갈마2동 1327,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.342047,127.375919,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로117번길 52(갈마2동),대전광역시 서구 갈마2동 405-17,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.3444490,127.370878,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평로13번길 28(월평1동),대전광역시 서구 월평1동 362,생활방범,3,,360도 전방면,30,2014-06,042-288-2672,36.356603,127.358069,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평북로 41(월평2동),대전광역시 서구 월평2동 220,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.363372,127.371533,2019-01-04
"대전광역시 서구청",대전광역시 서구 둔산대로117번길 106-27(만년동),대전광역시 서구 만년동 395,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.3707038,127.3819591,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로 1095(가수원동),대전광역시 서구 가수원동 841,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.3044565535,127.345804705,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저북로 94,대전광역시 서구 관저1동 47-7,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.3107441,127.3380408,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저1동 1662,생활방범,1,,360도 전방면,30,2014-06,042-288-2672,36.306379,127.333129,2019-01-04
"대전광역시 서구청",대전광역시 서구 조련길 67 (흑석동),대전광역시 서구,생활방범,3,,360도 전방면,30,2014-06,042-288-2672,36.252178,127.344273,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마중로 16번길 18(갈마동),대전광역시 서구 갈마동 352-4,생활방범,3,,360도 전방면,30,2015-01,042-288-2672,36.3468282,127.3709347,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평서로 6번길 66(월평동),대전광역시 서구 월평동 933,생활방범,3,,360도 전방면,30,2015-01,042-288-2672,36.3546905,127.3624081,2019-01-04
"대전광역시 서구청",,대전광역시 서구 괴곡동 157번지 인근,생활방범,3,,360도 전방면,30,2015-01,042-288-2672,36.278628,127.365836,2019-01-04
"대전광역시 서구청",,대전광역시 서구 장안동 299번지,생활방범,3,,360도 전방면,30,2015-01,042-288-2672,36.220798,127.338307,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원로65번길 18(가수원동),대전광역시 서구 가수원동 641-39,생활방범,3,,360도 전방면,30,2015-01,042-288-2672,36.2995093,127.3505712,2019-01-04
"대전광역시 서구청",대전광역시 서구 들말 6길 38(가장동),대전광역시 서구 가장동 33-14,생활방범,3,,360도 전방면,30,2015-01,042-288-2672,36.3288367,127.3861905,2019-01-04
"대전광역시 서구청",대전광역시 서구 중반 2길 57(변동),대전광역시 서구 변동 35-23,생활방범,3,,360도 전방면,30,2015-01,042-288-2672,36.325224,127.3821155,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 450-1,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.331865,127.344801,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로 686(도안동),대전광역시 서구 도안동 707,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.33159976,127.3389266,2019-01-04
"대전광역시 서구청",대전광역시 서구 도안동로 277(도안동),대전광역시 서구 도안동 837-1,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.33058678,127.3477494,2019-01-04
"대전광역시 서구청",대전광역시 서구 도안북로 113(도안동),대전광역시 서구 도안동 897,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.330253955,127.34134784,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 521-2,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.32852765,127.3459766,2019-01-04
"대전광역시 서구청",대전광역시 서구 도안북로 118번길 41(도안동),대전광역시 서구 도안동 928,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3281547754,127.341779717,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 968(산17-1,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.32722002,127.3452724,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 996,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.32616698,127.3456668,2019-01-04
"대전광역시 서구청",대전광역시 서구 원도안로 259(도안동),대전광역시 서구 도안동 1052,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3258204787,127.34748942,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 1144,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.32502657,127.3454812,2019-01-04
"대전광역시 서구청",대전광역시 서구 원도안로 200(도안동),대전광역시 서구 도안동 1363,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3216343,127.3446688,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 1338,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3210516153,127.342430236,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 1526,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.32087466,127.3476219,2019-01-04
"대전광역시 서구청",대전광역시 서구 원도안로 200(도안동),대전광역시 서구 도안동 1363,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3216343,127.3446688,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 1279,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.32017735,127.3432022,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 1534,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.31902319,127.347655,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 1355,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.31920745,127.3421365,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 1265,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.318864,127.343948298,2019-01-04
"대전광역시 서구청",대전광역시 서구 원도안로 160(도안동),대전광역시 서구 도안동 1367 도안중정문,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.318137,127.34579312,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동171-1,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.317207,127.346624,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 86-4,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.31587824,127.3452548,2019-01-04
"대전광역시 서구청",,대전광역시 서구 도안동 1401,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.31483882,127.350475,2019-01-04
"대전광역시 서구청",대전광역시 서구 도안중로 305번길 6(도안동),대전광역시 서구 도안동 1472,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3129173073,127.350598952,2019-01-04
"대전광역시 서구청",대전광역시 서구 원도안로 80(도안동),대전광역시 서구 도안동 1563,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3112141742,127.347478039,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 689,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.311117,127.344827,2019-01-04
"대전광역시 서구청",대전광역시 서구 용소로 43번길(가수원동),대전광역시 서구 가수원동 1091,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.31093002,127.3521251,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 1101,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.31042781,127.3528204,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 838,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.31014812,127.3470991,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 1149,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3093894046,127.352667542,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 243-3,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.238622,127.317439,2019-01-04
"대전광역시 서구청",대전광역시 서구 원도안로25번길 97(가수원동),대전광역시 서구 가수원동 845,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3090265596,127.347321358,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 686-4,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.308497,127.342818,2019-01-04
"대전광역시 서구청",대전광역시 서구 도안동로31번길 12-22(가수원동),대전광역시 서구 가수원동 927,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3086471567,127.351332522,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 925,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.308005,127.349327,2019-01-04
"대전광역시 서구청",대전광역시 서구 용소로 46번길(가수원동),대전광역시 서구 가수원동 1237,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.30787296,127.3538723,2019-01-04
"대전광역시 서구청",대전광역시 서구 봉우로 56번길(관저1동),대전광역시 서구 관저1동 1647,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.30745591,127.3328772,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저북로 51번길 8-23(관저1동),대전광역시 서구 관저1동 1828,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.30749388,127.3366866,2019-01-04
"대전광역시 서구청",대전광역시 서구 용소로 40번길(가수원동),대전광역시 서구 가수원동 1358,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.30677515,127.3530345,2019-01-04
"대전광역시 서구청",대전광역시 서구 원도안로 26번길 11(가수원동),대전광역시 서구 가수원동 899,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3067508499,127.3489225,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저동 1919,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.238622,127.317439,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 194-7,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.30636127,127.3555606,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 1052,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3050185366,127.350875342,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가수원동 417-2,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.30461824,127.3475284,2019-01-04
"대전광역시 서구청",대전광역시 서구 봉우로 30번길(관저1동),대전광역시 서구 관저1동 1737,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.30414213,127.336534,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로 1095(가수원동),대전광역시 서구 가수원동 841,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.3044565535,127.345804705,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저동 1735,생활방범,1,,360도 전방면,30,2015-08,042-288-2672,36.303655,127.345097,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저동 1760,생활방범,1,,좌우양방향,30,2015-08,042-288-2672,36.30216685,127.3365246,2019-01-04
"대전광역시 서구청",대전광역시 서구 봉우로 8번길(관저1동),대전광역시 서구 관저1동 1748,생활방범,1,,좌우양방향,30,2015-08,042-288-2672,36.30210466,127.3333111,2019-01-04
"대전광역시 서구청",대전광역시 서구 청사로 70(월평동),대전광역시 서구 월평동 301,생활방범,3,,360도 전방면,30,2015-06,042-288-2672,36.3588693,127.3713615,2019-01-04
"대전광역시 서구청",대전광역시 서구 남선로 66(탄방동),대전광역시 서구 탄방동 1084,생활방범,3,,좌우양방향,30,2015-06,042-288-2672,36.3461571,127.3977644,2019-01-04
"대전광역시 서구청",대전광역시 서구 문정로 112안길 32(탄방동),대전광역시 서구 탄방동 909,생활방범,2,,좌우양방향,30,2015-06,042-288-2672,36.3456664,127.3934000,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔길 357번길 17(괴정동),대전광역시 서구 괴정동 60-8,생활방범,3,,좌우양방향,30,2015-06,042-288-2672,36.3395336,127.3853268,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로 209번길 16(갈마동),대전광역시 서구 갈마동 293-21,생활방범,3,,좌우양방향,30,2015-06,042-288-2672,36.3523603,127.3675634,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로211번안길 51(갈마동),대전광역시 서구 갈마동 328-1,생활방범,2,,좌우양방향,30,2015-06,042-288-2672,36.3508469,127.3641385,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마역로 55(갈마동),대전광역시 서구 갈마동 820,생활방범,3,,좌우양방향,30,2015-06,042-288-2672,36.3555081,127.3740078,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로686번길 45(용문동),대전광역시 서구 용문동 252-13,생활방범,3,,좌우양방향,30,2015-06,042-288-2672,36.3340165,127.394777,2019-01-04
"대전광역시 서구청",대전광역시 서구 탄방로 142(용문동),대전광역시 서구 용문동 235-8,생활방범,2,,360도 전방면,30,2015-06,042-288-2672,36.336794,127.399236,2019-01-04
"대전광역시 서구청",대전광역시 서구 변동서로 28번길 106(변동),대전광역시 서구 변동 254-244,생활방범,3,,360도 전방면,30,2015-06,042-288-2672,36.3318825,127.3662486,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로1064번길 38(변동),대전광역시 서구 동변동 19-48,생활방범,3,,360도 전방면,30,2015-06,042-288-2672,36.328212,127.377873,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로1079번길 14(내동),대전광역시 서구 내동 8-40,생활방범,3,,360도 전방면,30,2015-06,042-288-2672,36.3295675,127.3812795,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마6길 117(도마동),대전광역시 서구 도마동 93-46,생활방범,3,,360도 전방면,30,2015-06,042-288-2672,36.318504,127.3822910,2019-01-04
